,action,reward,self.observation,self.state
1963,4.0,1.5445094417077176,[ 53.7   51.86 745.   141.  ],"[0.29, 0.25, 0.25, 0.29]"
1964,1.0,1.6245513830532214,[ 60.06  29.12 802.   144.  ],"[0.32, 0.27, 0.27, 0.34]"
1965,8.0,1.526394678118816,[6.259e+01 4.800e-01 7.910e+02 1.650e+02],"[0.29, 0.25, 0.26, 0.3]"
1966,4.0,1.6085409466205838,[ 60.21 -28.31 780.   187.  ],"[0.32, 0.27, 0.27, 0.31]"
1967,4.0,1.6005281261077633,[ 53.94 -51.29 794.   164.  ],"[0.31, 0.26, 0.27, 0.32]"
1968,8.0,1.526394678118816,[ 45.51 -68.48 766.   164.  ],"[0.3, 0.25, 0.26, 0.29]"
1969,8.0,1.480605158730159,[ 36.1  -81.99 725.   150.  ],"[0.28, 0.25, 0.24, 0.27]"
1970,0.0,1.7223793363499245,[ 26.38 266.07 395.   232.  ],"[0.34, 0.27, 0.26, 0.3]"
1971,0.0,1.6289511494252875,[ 16.78 255.39 368.   170.  ],"[0.29, 0.24, 0.24, 0.27]"
1972,0.0,1.519071146245059,[  7.64 244.69 169.   119.  ],"[0.25, 0.22, 0.22, 0.23]"
1973,0.0,1.4261363636363635,[25.95 94.33  0.   88.  ],"[0.22, 0.2, 0.2, 0.22]"
1974,0.0,1.6038207716196848,[ 35.67  82.13 100.   185.  ],"[0.26, 0.23, 0.24, 0.28]"
1975,0.0,1.6220238095238095,[ 45.09  68.77  26.   246.  ],"[0.27, 0.24, 0.24, 0.28]"
1976,0.0,1.6897022332506204,[ 53.56  51.77  27.   319.  ],"[0.3, 0.25, 0.26, 0.31]"
1977,1.0,1.4606177337155601,[ 59.92  29.08   3.   235.  ],"[0.26, 0.23, 0.23, 0.26]"
1978,2.0,1.5612456120268623,[ 62.45   0.54  97.   354.  ],"[0.3, 0.26, 0.27, 0.32]"
1979,2.0,1.621265172735761,[ 60.09 -28.16 326.   418.  ],"[0.35, 0.28, 0.28, 0.34]"
1980,4.0,1.602870583717358,[ 53.84 -51.12 291.   436.  ],"[0.31, 0.27, 0.27, 0.31]"
1981,4.0,1.594479739010989,[ 45.42 -68.31 489.   310.  ],"[0.32, 0.27, 0.26, 0.3]"
1982,1.0,1.5933409263150642,[ 36.02 -81.83 616.   202.  ],"[0.33, 0.27, 0.26, 0.29]"
1983,0.0,1.6942337834579213,[ 26.3  266.16 172.   250.  ],"[0.33, 0.26, 0.25, 0.29]"
1984,0.0,1.6038207716196846,[ 16.7 255.5  81.  200. ],"[0.28, 0.24, 0.23, 0.26]"
1985,0.0,1.509696146245059,[  7.56 244.8  148.   119.  ],"[0.24, 0.22, 0.22, 0.23]"
1986,0.0,1.4139610389610389,[25.83 94.25  0.   87.  ],"[0.21, 0.2, 0.2, 0.22]"
1987,0.0,1.5292613636363637,[ 35.55  82.03   6.   171.  ],"[0.24, 0.22, 0.22, 0.25]"
1988,0.0,1.6383261494252874,[ 44.97  68.66  13.   254.  ],"[0.27, 0.24, 0.25, 0.29]"
1989,0.0,1.7298198125404007,[ 53.43  51.68  54.   301.  ],"[0.3, 0.26, 0.28, 0.34]"
1990,0.0,1.7495513830532214,[ 59.78  29.03  18.   387.  ],"[0.32, 0.27, 0.28, 0.34]"
1991,0.0,1.7720588235294117,[ 62.3   0.6  18.  424. ],"[0.34, 0.28, 0.28, 0.35]"
1992,1.0,1.6142113095238095,[ 59.96 -28.01  18.   439.  ],"[0.32, 0.27, 0.27, 0.32]"
1993,1.0,1.6085409466205838,[ 53.73 -50.94  18.   427.  ],"[0.32, 0.27, 0.27, 0.31]"
1994,1.0,1.5864669184981686,[ 45.33 -68.14  18.   391.  ],"[0.32, 0.26, 0.26, 0.3]"
1995,0.0,1.7271062271062272,[ 35.93 -81.67  56.   305.  ],"[0.35, 0.27, 0.26, 0.3]"
1996,0.0,1.650840053763441,[ 26.22 266.27  48.   239.  ],"[0.31, 0.25, 0.24, 0.27]"
1997,0.0,1.5292613636363634,[ 16.61 255.62  11.   173.  ],"[0.25, 0.22, 0.22, 0.24]"
1998,0.0,1.4395292207792207,[  7.46 244.91   0.    92.  ],"[0.22, 0.21, 0.2, 0.22]"
1999,0.0,1.5292613636363637,[ 25.7   94.15 199.   112.  ],"[0.24, 0.22, 0.22, 0.25]"
2000,0.0,1.6289511494252873,[ 35.42  81.93 398.   149.  ],"[0.27, 0.24, 0.24, 0.29]"
2001,0.0,1.7223793363499247,[ 44.83  68.55 573.   173.  ],"[0.3, 0.26, 0.27, 0.34]"
2002,32.0,1.5609674059863814,[ 53.29  51.58 490.   248.  ],"[0.31, 0.25, 0.26, 0.34]"
2003,24.0,1.2609081890331892,[ 59.63  28.98 219.   354.  ],"[0.24, 0.22, 0.22, 0.25]"
2004,4.0,1.5888093761077633,[ 62.15   0.65 130.   469.  ],"[0.3, 0.26, 0.27, 0.31]"
2005,2.0,1.6115249129955012,[ 59.83 -27.86 383.   374.  ],"[0.34, 0.28, 0.28, 0.33]"
2006,4.0,1.6142113095238095,[ 53.62 -50.76 494.   345.  ],"[0.32, 0.27, 0.27, 0.32]"
2007,4.0,1.6085409466205838,[ 45.23 -67.96 638.   244.  ],"[0.32, 0.27, 0.27, 0.31]"
2008,12.0,1.4157751366990499,[ 35.84 -81.5  197.   316.  ],"[0.26, 0.24, 0.23, 0.25]"
2009,0.0,1.7223793363499245,[ 26.13 266.37 405.   228.  ],"[0.34, 0.27, 0.26, 0.3]"
2010,0.0,1.6289511494252875,[ 16.52 255.74 483.   132.  ],"[0.29, 0.24, 0.24, 0.27]"
2011,0.0,1.519071146245059,[  7.36 245.03 263.   101.  ],"[0.25, 0.22, 0.22, 0.23]"
2012,0.0,1.509696146245059,[ 25.57  94.06 211.   101.  ],"[0.23, 0.22, 0.22, 0.24]"
2013,0.0,1.6107481115211626,[ 35.29  81.83 153.   201.  ],"[0.26, 0.23, 0.24, 0.29]"
2014,0.0,1.7137254901960786,[ 44.7   68.44 281.   244.  ],"[0.3, 0.25, 0.27, 0.34]"
2015,56.0,1.1808035714285716,[ 53.14  51.47 317.   306.  ],"[0.24, 0.21, 0.21, 0.24]"
2016,4.0,1.6005281261077633,[ 59.47  28.92 646.   257.  ],"[0.31, 0.26, 0.27, 0.32]"
2017,4.0,1.6005281261077633,[ 62.    0.7 661.  250. ],"[0.31, 0.26, 0.27, 0.32]"
2018,2.0,1.6115249129955012,[ 59.69 -27.71 375.   378.  ],"[0.34, 0.28, 0.28, 0.33]"
2019,1.0,1.6263214963404717,[ 53.5  -50.58  56.   391.  ],"[0.34, 0.28, 0.27, 0.31]"
2020,0.0,1.7421109068627452,[ 45.13 -67.79  18.   387.  ],"[0.34, 0.27, 0.27, 0.32]"
2021,0.0,1.7271062271062272,[ 35.75 -81.33  54.   303.  ],"[0.35, 0.27, 0.26, 0.3]"
2022,0.0,1.6942337834579213,[ 26.03 266.48 146.   264.  ],"[0.33, 0.26, 0.25, 0.29]"
2023,0.0,1.5292613636363634,[ 16.42 255.87  21.   167.  ],"[0.25, 0.22, 0.22, 0.24]"
2024,0.0,1.4261363636363635,[  7.25 245.15   0.    89.  ],"[0.22, 0.2, 0.2, 0.22]"
2025,0.0,1.509696146245059,[ 25.44  93.95 210.   100.  ],"[0.23, 0.22, 0.22, 0.24]"
2026,0.0,1.6107481115211626,[ 35.16  81.72 315.   162.  ],"[0.26, 0.23, 0.24, 0.29]"
2027,0.0,1.7137254901960786,[ 44.56  68.32 284.   242.  ],"[0.3, 0.25, 0.27, 0.34]"
2028,8.0,1.465151862026862,[ 52.99  51.35 320.   305.  ],"[0.26, 0.24, 0.25, 0.27]"
2029,4.0,1.582343858866384,[ 59.31  28.85 342.   353.  ],"[0.29, 0.26, 0.27, 0.31]"
2030,8.0,1.513001820975959,[ 61.83   0.74 349.   388.  ],"[0.28, 0.25, 0.26, 0.29]"
2031,3.0,1.5983800717256598,[ 59.54 -27.56 544.   312.  ],"[0.34, 0.28, 0.28, 0.33]"
2032,4.0,1.6085409466205838,[ 53.38 -50.4  512.   327.  ],"[0.32, 0.27, 0.27, 0.31]"
2033,57.0,0.9694940476190476,[ 45.02 -67.61 519.   288.  ],"[0.21, 0.2, 0.2, 0.21]"
2034,1.0,1.5897004491451754,[ 35.64 -81.17 192.   315.  ],"[0.34, 0.27, 0.25, 0.29]"
2035,0.0,1.6289511494252875,[ 25.93 266.58  17.   253.  ],"[0.29, 0.24, 0.24, 0.27]"
2036,0.0,1.6038207716196846,[ 16.32 256.   103.   186.  ],"[0.28, 0.24, 0.23, 0.26]"
2037,0.0,1.4640386787125919,[  7.14 245.27  23.   111.  ],"[0.23, 0.21, 0.21, 0.22]"
2038,0.0,1.4139610389610389,[25.31 93.84  0.   82.  ],"[0.21, 0.2, 0.2, 0.22]"
2039,24.0,1.1066468253968254,[ 35.02  81.6   12.   162.  ],"[0.2, 0.2, 0.2, 0.2]"
2040,0.0,1.6220238095238095,[ 44.42  68.19  23.   242.  ],"[0.27, 0.24, 0.24, 0.28]"
2041,1.0,1.5282071018062398,[ 52.84  51.23  27.   314.  ],"[0.28, 0.24, 0.25, 0.29]"
2042,0.0,1.6220238095238095,[ 59.14  28.78   3.   232.  ],"[0.27, 0.24, 0.24, 0.28]"
2043,2.0,1.4375738241227372,[ 61.66   0.78   2.   257.  ],"[0.26, 0.23, 0.24, 0.26]"
2044,1.0,1.632305194805195,[ 59.39 -27.41  57.   400.  ],"[0.33, 0.27, 0.28, 0.33]"
2045,0.0,1.7720588235294117,[ 53.24 -50.21  18.   422.  ],"[0.35, 0.28, 0.28, 0.34]"
2046,1.0,1.5864669184981686,[ 44.9  -67.42  18.   386.  ],"[0.32, 0.26, 0.26, 0.3]"
2047,0.0,1.7271062271062272,[ 35.53 -81.    54.   302.  ],"[0.35, 0.27, 0.26, 0.3]"
2048,0.0,1.650840053763441,[ 25.82 266.69  46.   235.  ],"[0.31, 0.25, 0.24, 0.27]"
2049,0.0,1.6289511494252875,[ 16.21 256.13 273.   186.  ],"[0.29, 0.24, 0.24, 0.27]"
2050,0.0,1.519071146245059,[  7.02 245.39 151.   123.  ],"[0.25, 0.22, 0.22, 0.23]"
2051,0.0,1.509696146245059,[ 25.17  93.72 201.   108.  ],"[0.23, 0.22, 0.22, 0.24]"
2052,0.0,1.6289511494252873,[ 34.88  81.48 447.   140.  ],"[0.27, 0.24, 0.24, 0.29]"
2053,0.0,1.7223793363499247,[ 44.27  68.05 620.   150.  ],"[0.3, 0.26, 0.27, 0.34]"
2054,4.0,1.5527014652014652,[ 52.68  51.1  489.   245.  ],"[0.28, 0.25, 0.26, 0.3]"
2055,3.0,1.584669418842806,[ 58.97  28.7  329.   362.  ],"[0.31, 0.27, 0.28, 0.35]"
2056,8.0,1.526394678118816,[ 61.49   0.82 544.   296.  ],"[0.29, 0.25, 0.26, 0.3]"
2057,56.0,1.268354154903068,[ 59.23 -27.27 725.   238.  ],"[0.27, 0.22, 0.23, 0.27]"
2058,4.0,1.606198489010989,[ 53.1  -50.03 790.   171.  ],"[0.32, 0.26, 0.27, 0.32]"
2059,8.0,1.526394678118816,[ 44.78 -67.24 817.   136.  ],"[0.3, 0.25, 0.26, 0.29]"
2060,1.0,1.571347555102943,[ 35.42 -80.83 771.   128.  ],"[0.32, 0.26, 0.25, 0.29]"
2061,0.0,1.7223793363499245,[ 25.71 266.81 671.   129.  ],"[0.34, 0.27, 0.26, 0.3]"
2062,0.0,1.6289511494252875,[ 16.09 256.27 483.   133.  ],"[0.29, 0.24, 0.24, 0.27]"
2063,0.0,1.509696146245059,[  6.9  245.52 271.    97.  ],"[0.24, 0.22, 0.22, 0.23]"
2064,0.0,1.509696146245059,[ 25.02  93.59 188.   107.  ],"[0.23, 0.22, 0.22, 0.24]"
2065,0.0,1.6289511494252873,[ 34.73  81.35 423.   144.  ],"[0.27, 0.24, 0.24, 0.29]"
2066,0.0,1.7223793363499247,[ 44.12  67.91 590.   158.  ],"[0.3, 0.26, 0.27, 0.34]"
2067,4.0,1.559628805102943,[ 52.52  50.96 702.   160.  ],"[0.29, 0.25, 0.26, 0.3]"
2068,4.0,1.5925153055949428,[ 58.79  28.61 789.   155.  ],"[0.31, 0.26, 0.26, 0.32]"
2069,3.0,1.5564916154633899,[ 61.3    0.85 828.   150.  ],"[0.31, 0.27, 0.27, 0.31]"
2070,4.0,1.606198489010989,[ 59.06 -27.12 834.   154.  ],"[0.32, 0.26, 0.27, 0.32]"
2071,4.0,1.606198489010989,[ 52.96 -49.84 828.   150.  ],"[0.32, 0.26, 0.27, 0.32]"
2072,8.0,1.526394678118816,[ 44.65 -67.06 815.   136.  ],"[0.3, 0.25, 0.26, 0.29]"
2073,1.0,1.5933409263150642,[ 35.3  -80.65 701.   163.  ],"[0.33, 0.27, 0.26, 0.29]"
2074,0.0,1.7223793363499245,[ 25.59 266.92 542.   174.  ],"[0.34, 0.27, 0.26, 0.3]"
2075,0.0,1.6038207716196846,[ 15.97 256.41 111.   180.  ],"[0.28, 0.24, 0.23, 0.26]"
2076,0.0,1.4975208215697349,[  6.77 245.65  75.   115.  ],"[0.24, 0.22, 0.21, 0.23]"
2077,0.0,1.509696146245059,[ 24.88  93.46 210.    99.  ],"[0.23, 0.22, 0.22, 0.24]"
2078,0.0,1.6038207716196848,[ 34.59  81.21 407.   136.  ],"[0.26, 0.23, 0.24, 0.28]"
2079,0.0,1.7223793363499247,[ 43.97  67.76 517.   196.  ],"[0.3, 0.26, 0.27, 0.34]"
2080,1.0,1.5933409263150644,[ 52.35  50.81 633.   179.  ],"[0.29, 0.26, 0.27, 0.33]"
2081,4.0,1.582343858866384,[ 58.61  28.52 330.   354.  ],"[0.29, 0.26, 0.27, 0.31]"
2082,8.0,1.498634004884005,[ 61.11   0.88 195.   404.  ],"[0.27, 0.25, 0.26, 0.28]"
2083,4.0,1.5232142857142859,[ 58.88 -26.98  24.   425.  ],"[0.27, 0.25, 0.25, 0.28]"
2084,3.0,1.5856128909897294,[ 52.81 -49.65 196.   406.  ],"[0.34, 0.28, 0.27, 0.32]"
2085,4.0,1.5823438588663838,[ 44.51 -66.87 333.   356.  ],"[0.31, 0.27, 0.26, 0.29]"
2086,4.0,1.546235947960086,[ 35.17 -80.48 315.   307.  ],"[0.29, 0.26, 0.25, 0.28]"
2087,0.0,1.7223793363499245,[ 25.46 267.04 282.   243.  ],"[0.34, 0.27, 0.26, 0.3]"
2088,0.0,1.6209383289124668,[ 15.84 256.55 186.   188.  ],"[0.29, 0.24, 0.24, 0.26]"
2089,0.0,1.4975208215697349,[  6.63 245.78 103.   105.  ],"[0.24, 0.22, 0.21, 0.23]"
2090,0.0,1.4395292207792207,[24.73 93.32 15.   99.  ],"[0.22, 0.2, 0.21, 0.22]"
2091,0.0,1.5292613636363637,[ 34.44  81.07  12.   157.  ],"[0.24, 0.22, 0.22, 0.25]"
2092,0.0,1.611833592132505,[ 43.81  67.6   22.   238.  ],"[0.27, 0.23, 0.24, 0.28]"
2093,16.0,1.5881531458737341,[ 52.18  50.66 152.   329.  ],"[0.3, 0.25, 0.26, 0.34]"
2094,4.0,1.5944797390109893,[ 58.42  28.42 489.   297.  ],"[0.3, 0.26, 0.27, 0.32]"
2095,3.0,1.5933667027417027,[ 60.92   0.9  691.   245.  ],"[0.33, 0.28, 0.28, 0.33]"
2096,4.0,1.6005281261077633,[ 58.7  -26.84 834.   145.  ],"[0.32, 0.26, 0.27, 0.31]"
2097,1.0,1.6245513830532214,[ 52.65 -49.46 830.   140.  ],"[0.34, 0.27, 0.27, 0.32]"
2098,1.0,1.6048198125404007,[ 44.37 -66.68 817.   128.  ],"[0.34, 0.27, 0.26, 0.3]"
2099,2.0,1.5311860882173383,[ 35.04 -80.3  703.   156.  ],"[0.32, 0.26, 0.25, 0.28]"
2100,4.0,1.489010989010989,[ 25.33 267.16 630.   135.  ],"[0.27, 0.24, 0.24, 0.26]"
2101,3.0,1.3962099193077455,[ 15.7  256.69 372.   157.  ],"[0.26, 0.23, 0.23, 0.24]"
2102,0.0,1.4139610389610389,[  6.49 245.91   0.    84.  ],"[0.22, 0.2, 0.2, 0.21]"
2103,0.0,1.4017857142857142,[24.58 93.17  0.   76.  ],"[0.21, 0.2, 0.2, 0.21]"
2104,0.0,1.5877264492753624,[ 34.28  80.93 112.   165.  ],"[0.25, 0.23, 0.24, 0.27]"
2105,0.0,1.650840053763441,[ 43.65  67.44  51.   218.  ],"[0.27, 0.24, 0.25, 0.31]"
2106,0.0,1.6832367160092412,[ 52.01  50.51  25.   307.  ],"[0.29, 0.25, 0.26, 0.31]"
2107,1.0,1.612260288730877,[ 58.23  28.31  60.   338.  ],"[0.3, 0.26, 0.28, 0.34]"
2108,1.0,1.6263214963404717,[ 60.72   0.91  61.   371.  ],"[0.31, 0.27, 0.28, 0.34]"
2109,4.0,1.582760989010989,[ 58.52 -26.7  197.   407.  ],"[0.3, 0.26, 0.27, 0.3]"
2110,4.0,1.582760989010989,[ 52.48 -49.28 121.   461.  ],"[0.3, 0.27, 0.26, 0.3]"
2111,16.0,1.5928800366300366,[ 44.22 -66.49  55.   346.  ],"[0.35, 0.26, 0.25, 0.3]"
2112,4.0,1.546235947960086,[ 34.9  -80.13 298.   310.  ],"[0.29, 0.26, 0.25, 0.28]"
2113,0.0,1.7079009985957248,[ 25.19 267.28 320.   215.  ],"[0.34, 0.26, 0.26, 0.29]"
2114,0.0,1.577536231884058,[ 15.56 256.84  30.   154.  ],"[0.27, 0.23, 0.23, 0.25]"
2115,0.0,1.4139610389610389,[  6.34 246.05   0.    82.  ],"[0.22, 0.2, 0.2, 0.21]"
2116,0.0,1.4751552795031058,[24.42 93.02 90.   95.  ],"[0.23, 0.21, 0.21, 0.23]"
2117,0.0,1.5951669254658387,[ 34.13  80.78  62.   184.  ],"[0.25, 0.23, 0.24, 0.28]"
2118,0.0,1.7072599729546991,[ 43.49  67.27 278.   231.  ],"[0.29, 0.25, 0.27, 0.34]"
2119,1.0,1.5933409263150644,[ 51.83  50.34 587.   201.  ],"[0.29, 0.26, 0.27, 0.33]"
2120,20.0,1.401272577996716,[ 58.03  28.2  723.   179.  ],"[0.28, 0.24, 0.24, 0.29]"
2121,4.0,1.586844942691717,[ 60.51   0.92 820.   128.  ],"[0.31, 0.26, 0.26, 0.31]"
2122,4.0,1.6142113095238095,[ 58.32 -26.57 674.   230.  ],"[0.32, 0.27, 0.27, 0.32]"
2123,4.0,1.6085409466205838,[ 52.31 -49.09 536.   290.  ],"[0.32, 0.27, 0.27, 0.31]"
2124,4.0,1.5823438588663838,[ 44.07 -66.3  341.   341.  ],"[0.31, 0.27, 0.26, 0.29]"
2125,0.0,1.7271062271062272,[ 34.75 -79.95  67.   284.  ],"[0.35, 0.27, 0.26, 0.3]"
2126,0.0,1.5198863636363638,[ 25.05 267.4    0.   149.  ],"[0.24, 0.22, 0.22, 0.24]"
2127,0.0,1.452922077922078,[ 15.41 256.99   0.    98.  ],"[0.22, 0.21, 0.21, 0.22]"
2128,0.0,1.4139610389610389,[  6.18 246.19   0.    81.  ],"[0.22, 0.2, 0.2, 0.21]"
2129,0.0,1.452922077922078,[33.97 80.62  0.   93.  ],"[0.22, 0.21, 0.21, 0.22]"
2130,0.0,1.5198863636363638,[ 43.32  67.1    0.   145.  ],"[0.24, 0.22, 0.22, 0.24]"
2131,0.0,1.5781772575250839,[ 51.64  50.17   3.   189.  ],"[0.26, 0.23, 0.23, 0.26]"
2132,0.0,1.6145833333333335,[ 57.83  28.08   5.   224.  ],"[0.27, 0.24, 0.24, 0.27]"
2133,16.0,1.4766433747412009,[ 60.3    0.93   6.   246.  ],"[0.27, 0.23, 0.23, 0.27]"
2134,0.0,1.638839285714286,[ 58.12 -26.43   6.   253.  ],"[0.28, 0.24, 0.25, 0.28]"
2135,0.0,1.6294642857142856,[ 52.13 -48.9    6.   247.  ],"[0.28, 0.24, 0.24, 0.28]"
2136,2.0,1.5837530525030525,[ 43.9  -66.11 213.   343.  ],"[0.35, 0.28, 0.26, 0.3]"
2137,0.0,1.7271062271062272,[ 34.6  -79.77  41.   299.  ],"[0.35, 0.27, 0.26, 0.3]"
2138,1.0,1.5697469197469198,[ 24.9  267.52 402.   267.  ],"[0.33, 0.26, 0.25, 0.28]"
2139,0.0,1.614010989010989,[ 15.26 257.14 513.   107.  ],"[0.28, 0.24, 0.24, 0.26]"
2140,13.0,1.0935019841269842,[  6.02 246.33 259.    89.  ],"[0.2, 0.2, 0.2, 0.2]"
2141,0.0,1.4751552795031058,[24.1  92.68 82.   94.  ],"[0.23, 0.21, 0.21, 0.23]"
2142,0.0,1.6187609320339829,[ 33.81  80.46 368.   159.  ],"[0.27, 0.23, 0.24, 0.29]"
2143,0.0,1.7137254901960786,[ 43.15  66.92 612.   134.  ],"[0.3, 0.25, 0.27, 0.34]"
2144,33.0,1.362921661768962,[ 51.46  49.99 459.   251.  ],"[0.27, 0.23, 0.24, 0.31]"
2145,8.0,1.4725923382173383,[ 57.62  27.96 206.   348.  ],"[0.26, 0.24, 0.25, 0.28]"
2146,4.0,1.5157738095238098,[ 60.08   0.93  27.   401.  ],"[0.27, 0.25, 0.25, 0.27]"
2147,1.0,1.639745670995671,[ 57.91 -26.3   40.   402.  ],"[0.33, 0.28, 0.28, 0.33]"
2148,2.0,1.603484623015873,[ 51.95 -48.71 211.   386.  ],"[0.35, 0.28, 0.27, 0.32]"
2149,4.0,1.6024925595238095,[ 43.74 -65.91 486.   297.  ],"[0.32, 0.27, 0.27, 0.3]"
2150,16.0,1.613252632783883,[ 34.44 -79.59 621.   186.  ],"[0.35, 0.26, 0.26, 0.32]"
2151,0.0,1.7223793363499245,[ 24.74 267.64 425.   199.  ],"[0.34, 0.27, 0.26, 0.3]"
2152,0.0,1.5292613636363634,[ 15.1  257.29  17.   157.  ],"[0.25, 0.22, 0.22, 0.24]"
2153,0.0,1.452922077922078,[  5.86 246.47  21.    99.  ],"[0.22, 0.21, 0.21, 0.22]"
2154,0.0,1.4975208215697347,[ 23.94  92.5  213.    89.  ],"[0.23, 0.21, 0.22, 0.24]"
2155,0.0,1.6038207716196848,[ 33.64  80.29 452.   122.  ],"[0.26, 0.23, 0.24, 0.28]"
2156,0.0,1.650840053763441,[ 42.97  66.73  49.   215.  ],"[0.27, 0.24, 0.25, 0.31]"
2157,16.0,1.5881531458737341,[ 51.27  49.81 161.   315.  ],"[0.3, 0.25, 0.26, 0.34]"
2158,4.0,1.5527014652014652,[ 57.41  27.83 177.   368.  ],"[0.28, 0.25, 0.26, 0.3]"
2159,4.0,1.6213081273565146,[ 59.86   0.93 482.   332.  ],"[0.31, 0.27, 0.28, 0.33]"
2160,4.0,1.6216517857142858,[ 57.7  -26.17 434.   388.  ],"[0.32, 0.27, 0.28, 0.32]"
2161,4.0,1.6216517857142858,[ 51.75 -48.53 437.   374.  ],"[0.32, 0.28, 0.27, 0.32]"
2162,4.0,1.6024925595238095,[ 43.56 -65.72 444.   332.  ],"[0.32, 0.27, 0.27, 0.3]"
2163,48.0,1.5438956093189964,[ 34.27 -79.41 479.   245.  ],"[0.35, 0.25, 0.25, 0.31]"
2164,0.0,1.7223793363499245,[ 24.58 267.76 428.   198.  ],"[0.34, 0.27, 0.26, 0.3]"
2165,0.0,1.5292613636363634,[ 14.93 257.45  18.   156.  ],"[0.25, 0.22, 0.22, 0.24]"
2166,0.0,1.4017857142857142,[  5.68 246.61   0.    78.  ],"[0.21, 0.2, 0.2, 0.21]"
2167,0.0,1.4975208215697347,[ 23.77  92.31 192.    93.  ],"[0.23, 0.21, 0.22, 0.24]"
2168,0.0,1.6107481115211626,[ 33.47  80.12 419.   136.  ],"[0.26, 0.23, 0.24, 0.29]"
2169,0.0,1.7223793363499247,[ 42.79  66.54 624.   135.  ],"[0.3, 0.26, 0.27, 0.34]"
2170,4.0,1.5656771921997172,[ 51.07  49.62 702.   149.  ],"[0.29, 0.25, 0.26, 0.31]"
2171,4.0,1.6058548306532179,[ 57.19  27.69 734.   176.  ],"[0.31, 0.26, 0.27, 0.33]"
2172,4.0,1.5944797390109893,[ 59.63   0.92 364.   361.  ],"[0.3, 0.26, 0.27, 0.32]"
2173,4.0,1.6216517857142858,[ 57.48 -26.05 539.   303.  ],"[0.32, 0.27, 0.28, 0.32]"
2174,4.0,1.6142113095238095,[ 51.56 -48.34 510.   317.  ],"[0.32, 0.27, 0.27, 0.32]"
2175,4.0,1.6024925595238095,[ 43.38 -65.53 512.   280.  ],"[0.32, 0.27, 0.27, 0.3]"
2176,4.0,1.559628805102943,[ 34.1  -79.23 618.   191.  ],"[0.3, 0.26, 0.25, 0.29]"
2177,0.0,1.6942337834579213,[ 24.41 267.88 146.   250.  ],"[0.33, 0.26, 0.25, 0.29]"
2178,0.0,1.6289511494252875,[ 14.76 257.61 327.   168.  ],"[0.29, 0.24, 0.24, 0.27]"
2179,0.0,1.4975208215697349,[  5.5  246.76 161.   104.  ],"[0.24, 0.22, 0.21, 0.23]"
2180,0.0,1.4975208215697347,[ 23.6   92.11 190.    92.  ],"[0.23, 0.21, 0.22, 0.24]"
2181,0.0,1.6038207716196848,[ 33.3   79.94 422.   135.  ],"[0.26, 0.23, 0.24, 0.28]"
2182,0.0,1.7137254901960786,[ 42.61  66.34 631.   132.  ],"[0.3, 0.25, 0.27, 0.34]"
2183,4.0,1.5656771921997172,[ 50.87  49.43 730.   143.  ],"[0.29, 0.25, 0.26, 0.31]"
2184,8.0,1.5324430652155903,[ 56.97  27.55 782.   153.  ],"[0.29, 0.25, 0.26, 0.31]"
2185,4.0,1.6245513830532214,[ 59.39   0.91 820.   149.  ],"[0.32, 0.27, 0.27, 0.34]"
2186,4.0,1.6142113095238095,[ 57.25 -25.93 822.   156.  ],"[0.32, 0.27, 0.27, 0.32]"
2187,4.0,1.606198489010989,[ 51.35 -48.15 822.   149.  ],"[0.32, 0.26, 0.27, 0.32]"
2188,8.0,1.526394678118816,[ 43.2  -65.33 806.   136.  ],"[0.3, 0.25, 0.26, 0.29]"
2189,1.0,1.603081186055324,[ 33.93 -79.05 763.   126.  ],"[0.35, 0.27, 0.26, 0.29]"
2190,0.0,1.7223793363499245,[ 24.24 267.99 659.   126.  ],"[0.34, 0.27, 0.26, 0.3]"
2191,0.0,1.6209383289124668,[ 14.58 257.77 465.   128.  ],"[0.29, 0.24, 0.24, 0.26]"
2192,0.0,1.509696146245059,[  5.32 246.91 239.    90.  ],"[0.24, 0.22, 0.22, 0.23]"
2193,0.0,1.4017857142857142,[23.43 91.9   0.   68.  ],"[0.21, 0.2, 0.2, 0.21]"
2194,29.0,-0.03063648705096092,[ 33.13  79.76  11.   148.  ],"[0.19, 0.19, 0.19, 0.19]"
2195,37.0,1.0280483405483405,[ 42.43  66.14 226.   253.  ],"[0.21, 0.2, 0.2, 0.22]"
2196,4.0,1.5656771921997172,[ 50.67  49.23 555.   245.  ],"[0.29, 0.25, 0.26, 0.31]"
2197,2.0,1.5913172560690945,[ 56.74  27.4  793.   139.  ],"[0.32, 0.27, 0.27, 0.34]"
2198,5.0,1.4056547619047621,[ 59.15   0.89 502.   316.  ],"[0.27, 0.25, 0.25, 0.28]"
2199,0.0,1.638839285714286,[ 57.02 -25.81  11.   248.  ],"[0.28, 0.24, 0.25, 0.28]"
2200,0.0,1.6294642857142856,[ 51.14 -47.97   4.   248.  ],"[0.28, 0.24, 0.24, 0.28]"
2201,0.0,1.6220238095238098,[ 43.   -65.14   4.   226.  ],"[0.28, 0.24, 0.24, 0.27]"
2202,0.0,1.5781772575250839,[ 33.75 -78.87   2.   192.  ],"[0.26, 0.23, 0.23, 0.26]"
2203,0.0,1.5198863636363638,[ 24.06 268.11   0.   147.  ],"[0.24, 0.22, 0.22, 0.24]"
